-183.800, 80.200, 0.000,  0.000
-183.800, 80.200, 0.000,  0.015
-183.800, 80.200, 0.000,  0.032
-183.800, 80.200, 0.000,  0.049
-183.800, 80.200, 0.000,  0.066
-183.800, 80.200, 0.000,  0.083
-183.800, 80.200, 0.000,  0.100
-183.800, 80.200, -0.013,  0.117
-183.800, 80.199, 0.046,  0.134
-183.800, 80.199, 0.037,  0.151
-183.800, 80.198, 0.043,  0.168
-183.800, 80.197, 0.035,  0.185
-183.800, 80.197, 0.042,  0.202
-183.800, 80.196, 0.036,  0.219
-183.800, 80.195, 0.044,  0.236
-183.800, 80.195, 0.041,  0.253
-183.800, 80.194, 0.055,  0.270
-183.800, 80.192, 0.107,  0.287
-183.800, 80.188, 0.171,  0.304
-183.800, 80.184, 0.223,  0.321
-183.800, 80.178, 0.361,  0.338
-183.800, 80.171, 0.388,  0.355
-183.800, 80.163, 0.449,  0.372
-183.800, 80.154, 0.489,  0.389
-183.800, 80.146, 0.491,  0.406
-183.800, 80.138, 0.490,  0.423
-183.800, 80.129, 0.521,  0.440
-183.800, 80.120, 0.549,  0.457
-183.800, 80.110, 0.590,  0.474
-183.800, 80.100, 0.602,  0.491
-183.800, 80.089, 0.633,  0.508
-183.800, 80.078, 0.639,  0.525
-183.800, 80.067, 0.679,  0.542
-183.800, 80.055, 0.691,  0.559
-183.800, 80.043, 0.730,  0.576
-183.800, 80.030, 0.774,  0.593
-183.800, 80.016, 0.825,  0.610
-183.800, 80.002, 0.871,  0.627
-183.800, 79.987, 0.861,  0.644
-183.800, 79.973, 0.857,  0.661
-183.800, 79.959, 0.859,  0.678
-183.800, 79.945, 0.862,  0.695
-183.800, 79.930, 0.864,  0.712
-183.800, 79.916, 0.868,  0.729
-183.800, 79.902, 0.874,  0.746
-183.799, 79.887, 0.882,  0.763
-183.799, 79.872, 0.890,  0.780
-183.799, 79.858, 0.900,  0.797
-183.799, 79.842, 0.911,  0.814
-183.799, 79.827, 0.922,  0.831
-183.799, 79.812, 0.933,  0.848
-183.799, 79.796, 0.944,  0.865
-183.799, 79.780, 0.955,  0.882
-183.799, 79.764, 0.966,  0.899
-183.799, 79.748, 0.977,  0.916
-183.799, 79.732, 0.988,  0.933
-183.799, 79.715, 0.998,  0.950
-183.799, 79.698, 1.009,  0.967
-183.799, 79.681, 1.019,  0.984
-183.798, 79.664, 1.029,  1.001
-183.798, 79.647, 1.038,  1.018
-183.798, 79.629, 1.047,  1.035
-183.798, 79.612, 1.056,  1.052
-183.798, 79.594, 1.065,  1.069
-183.798, 79.576, 1.073,  1.086
-183.798, 79.558, 1.081,  1.103
-183.798, 79.540, 1.088,  1.120
-183.798, 79.522, 1.096,  1.137
-183.798, 79.504, 1.103,  1.154
-183.797, 79.485, 1.109,  1.171
-183.797, 79.467, 1.115,  1.188
-183.797, 79.448, 1.121,  1.205
-183.797, 79.429, 1.127,  1.222
-183.797, 79.411, 1.133,  1.239
-183.797, 79.392, 1.138,  1.256
-183.797, 79.373, 1.143,  1.273
-183.797, 79.354, 1.148,  1.290
-183.796, 79.334, 1.152,  1.307
-183.796, 79.315, 1.157,  1.324
-183.796, 79.296, 1.161,  1.341
-183.796, 79.276, 1.165,  1.358
-183.796, 79.257, 1.169,  1.375
-183.796, 79.238, 1.173,  1.392
-183.796, 79.218, 1.176,  1.409
-183.795, 79.198, 1.180,  1.426
-183.795, 79.179, 1.183,  1.443
-183.795, 79.159, 1.186,  1.460
-183.795, 79.139, 1.189,  1.477
-183.795, 79.119, 1.192,  1.494
-183.795, 79.099, 1.195,  1.511
-183.794, 79.080, 1.198,  1.528
-183.794, 79.060, 1.201,  1.545
-183.794, 79.040, 1.204,  1.562
-183.794, 79.019, 1.207,  1.579
-183.794, 78.999, 1.209,  1.596
-183.794, 78.979, 1.212,  1.613
-183.794, 78.959, 1.214,  1.630
-183.793, 78.939, 1.217,  1.647
-183.793, 78.918, 1.219,  1.664
-183.793, 78.898, 1.222,  1.681
-183.793, 78.878, 1.224,  1.698
-183.793, 78.857, 1.227,  1.715
-183.792, 78.837, 1.229,  1.732
-183.792, 78.816, 1.231,  1.749
-183.792, 78.796, 1.234,  1.766
-183.792, 78.775, 1.236,  1.783
-183.792, 78.755, 1.239,  1.800
-183.792, 78.734, 1.241,  1.817
-183.791, 78.713, 1.243,  1.834
-183.791, 78.692, 1.246,  1.851
-183.791, 78.672, 1.248,  1.868
-183.791, 78.651, 1.251,  1.885
-183.791, 78.630, 1.253,  1.902
-183.790, 78.609, 1.255,  1.919
-183.790, 78.588, 1.258,  1.936
-183.790, 78.567, 1.260,  1.953
-183.790, 78.546, 1.263,  1.970
-183.790, 78.525, 1.265,  1.987
-183.789, 78.504, 1.267,  2.004
-183.789, 78.483, 1.270,  2.021
-183.789, 78.461, 1.272,  2.038
-183.789, 78.440, 1.275,  2.055
-183.788, 78.419, 1.277,  2.072
-183.788, 78.398, 1.280,  2.089
-183.788, 78.376, 1.282,  2.106
-183.788, 78.355, 1.285,  2.123
-183.788, 78.333, 1.287,  2.140
-183.787, 78.312, 1.290,  2.157
-183.787, 78.290, 1.292,  2.174
-183.787, 78.269, 1.294,  2.191
-183.787, 78.247, 1.297,  2.208
-183.786, 78.226, 1.300,  2.225
-183.786, 78.204, 1.302,  2.242
-183.786, 78.182, 1.305,  2.259
-183.786, 78.160, 1.307,  2.276
-183.785, 78.139, 1.310,  2.293
-183.785, 78.117, 1.312,  2.310
-183.785, 78.095, 1.315,  2.327
-183.785, 78.073, 1.317,  2.344
-183.784, 78.051, 1.320,  2.361
-183.784, 78.029, 1.322,  2.378
-183.784, 78.007, 1.325,  2.395
-183.783, 77.985, 1.328,  2.412
-183.783, 77.962, 1.330,  2.429
-183.783, 77.940, 1.333,  2.446
-183.783, 77.918, 1.335,  2.463
-183.782, 77.896, 1.338,  2.480
-183.782, 77.873, 1.340,  2.497
-183.782, 77.851, 1.343,  2.514
-183.782, 77.828, 1.346,  2.531
-183.781, 77.806, 1.348,  2.548
-183.781, 77.783, 1.351,  2.565
-183.781, 77.761, 1.354,  2.582
-183.780, 77.738, 1.356,  2.599
-183.780, 77.716, 1.359,  2.616
-183.780, 77.693, 1.361,  2.633
-183.779, 77.670, 1.364,  2.650
-183.779, 77.647, 1.367,  2.667
-183.779, 77.625, 1.369,  2.684
-183.779, 77.602, 1.372,  2.701
-183.778, 77.579, 1.374,  2.718
-183.778, 77.556, 1.377,  2.735
-183.778, 77.533, 1.380,  2.752
-183.777, 77.510, 1.382,  2.769
-183.777, 77.487, 1.385,  2.786
-183.777, 77.464, 1.388,  2.803
-183.776, 77.441, 1.390,  2.820
-183.776, 77.417, 1.393,  2.837
-183.776, 77.394, 1.396,  2.854
-183.775, 77.371, 1.398,  2.871
-183.775, 77.347, 1.401,  2.888
-183.775, 77.324, 1.404,  2.905
-183.774, 77.301, 1.406,  2.922
-183.774, 77.277, 1.409,  2.939
-183.773, 77.254, 1.412,  2.956
-183.773, 77.230, 1.414,  2.973
-183.773, 77.206, 1.417,  2.990
-183.772, 77.183, 1.420,  3.007
-183.772, 77.159, 1.422,  3.024
-183.772, 77.135, 1.425,  3.041
-183.771, 77.112, 1.428,  3.058
-183.771, 77.088, 1.430,  3.075
-183.770, 77.064, 1.433,  3.092
-183.770, 77.040, 1.436,  3.109
-183.770, 77.016, 1.439,  3.126
-183.769, 76.992, 1.441,  3.143
-183.769, 76.968, 1.444,  3.160
-183.768, 76.944, 1.447,  3.177
-183.768, 76.920, 1.449,  3.194
-183.768, 76.895, 1.452,  3.211
-183.767, 76.871, 1.455,  3.228
-183.767, 76.847, 1.458,  3.245
-183.766, 76.822, 1.460,  3.262
-183.766, 76.798, 1.463,  3.279
-183.765, 76.774, 1.466,  3.296
-183.765, 76.749, 1.469,  3.313
-183.765, 76.725, 1.471,  3.330
-183.764, 76.700, 1.474,  3.347
-183.764, 76.675, 1.477,  3.364
-183.763, 76.651, 1.480,  3.381
-183.763, 76.626, 1.482,  3.398
-183.762, 76.601, 1.485,  3.415
-183.762, 76.577, 1.488,  3.432
-183.762, 76.552, 1.491,  3.449
-183.761, 76.527, 1.493,  3.466
-183.761, 76.502, 1.496,  3.483
-183.760, 76.477, 1.499,  3.500
-183.760, 76.452, 1.502,  3.517
-183.759, 76.427, 1.504,  3.534
-183.759, 76.402, 1.507,  3.551
-183.758, 76.377, 1.510,  3.568
-183.758, 76.351, 1.513,  3.585
-183.757, 76.326, 1.516,  3.602
-183.757, 76.301, 1.518,  3.619
-183.756, 76.275, 1.521,  3.636
-183.756, 76.250, 1.524,  3.653
-183.755, 76.225, 1.527,  3.670
-183.755, 76.199, 1.530,  3.687
-183.754, 76.174, 1.532,  3.704
-183.754, 76.148, 1.535,  3.721
-183.753, 76.122, 1.538,  3.738
-183.753, 76.097, 1.541,  3.755
-183.752, 76.071, 1.544,  3.772
-183.751, 76.045, 1.547,  3.789
-183.751, 76.019, 1.549,  3.806
-183.750, 75.994, 1.552,  3.823
-183.750, 75.968, 1.555,  3.840
-183.749, 75.942, 1.558,  3.857
-183.749, 75.916, 1.561,  3.874
-183.748, 75.890, 1.564,  3.891
-183.748, 75.864, 1.566,  3.908
-183.747, 75.837, 1.569,  3.925
-183.747, 75.811, 1.572,  3.942
-183.746, 75.785, 1.575,  3.959
-183.745, 75.759, 1.578,  3.976
-183.745, 75.732, 1.581,  3.993
-183.744, 75.706, 1.584,  4.010
-183.744, 75.679, 1.587,  4.027
-183.743, 75.653, 1.589,  4.044
-183.742, 75.626, 1.592,  4.061
-183.742, 75.600, 1.595,  4.078
-183.741, 75.573, 1.598,  4.095
-183.741, 75.547, 1.601,  4.112
-183.740, 75.520, 1.604,  4.129
-183.739, 75.493, 1.607,  4.146
-183.739, 75.466, 1.610,  4.163
-183.738, 75.439, 1.613,  4.180
-183.737, 75.412, 1.616,  4.197
-183.737, 75.385, 1.618,  4.214
-183.736, 75.358, 1.621,  4.231
-183.735, 75.331, 1.624,  4.248
-183.735, 75.304, 1.627,  4.265
-183.734, 75.277, 1.630,  4.282
-183.733, 75.250, 1.633,  4.299
-183.733, 75.223, 1.636,  4.316
-183.732, 75.195, 1.639,  4.333
-183.731, 75.168, 1.642,  4.350
-183.731, 75.141, 1.645,  4.367
-183.730, 75.113, 1.648,  4.384
-183.729, 75.086, 1.651,  4.401
-183.729, 75.058, 1.654,  4.418
-183.728, 75.030, 1.657,  4.435
-183.727, 75.003, 1.660,  4.452
-183.726, 74.975, 1.663,  4.469
-183.726, 74.947, 1.666,  4.486
-183.725, 74.920, 1.669,  4.503
-183.724, 74.892, 1.672,  4.520
-183.724, 74.864, 1.675,  4.537
-183.723, 74.836, 1.678,  4.554
-183.722, 74.808, 1.681,  4.571
-183.721, 74.780, 1.684,  4.588
-183.721, 74.752, 1.687,  4.605
-183.720, 74.724, 1.690,  4.622
-183.719, 74.695, 1.693,  4.639
-183.718, 74.667, 1.696,  4.656
-183.718, 74.639, 1.699,  4.673
-183.717, 74.610, 1.702,  4.690
-183.716, 74.582, 1.705,  4.707
-183.715, 74.554, 1.708,  4.724
-183.714, 74.525, 1.711,  4.741
-183.714, 74.497, 1.714,  4.758
-183.713, 74.468, 1.717,  4.775
-183.712, 74.439, 1.720,  4.792
-183.711, 74.411, 1.723,  4.809
-183.710, 74.382, 1.726,  4.826
-183.710, 74.353, 1.729,  4.843
-183.709, 74.324, 1.732,  4.860
-183.708, 74.295, 1.735,  4.877
-183.707, 74.266, 1.738,  4.894
-183.706, 74.237, 1.741,  4.911
-183.705, 74.208, 1.744,  4.928
-183.704, 74.179, 1.747,  4.945
-183.704, 74.150, 1.750,  4.962
-183.703, 74.121, 1.753,  4.979
-183.702, 74.092, 1.757,  4.996
-183.701, 74.062, 1.760,  5.013
-183.700, 74.033, 1.763,  5.030
-183.699, 74.003, 1.766,  5.047
-183.698, 73.974, 1.769,  5.064
-183.697, 73.944, 1.772,  5.081
-183.696, 73.915, 1.775,  5.098
-183.695, 73.885, 1.778,  5.115
-183.694, 73.856, 1.781,  5.132
-183.694, 73.826, 1.785,  5.149
-183.693, 73.796, 1.788,  5.166
-183.692, 73.766, 1.791,  5.183
-183.691, 73.736, 1.794,  5.200
-183.690, 73.706, 1.797,  5.217
-183.689, 73.676, 1.800,  5.234
-183.688, 73.646, 1.803,  5.251
-183.687, 73.616, 1.807,  5.268
-183.686, 73.586, 1.810,  5.285
-183.685, 73.556, 1.813,  5.302
-183.684, 73.526, 1.816,  5.319
-183.683, 73.495, 1.819,  5.336
-183.682, 73.465, 1.822,  5.353
-183.681, 73.435, 1.826,  5.370
-183.680, 73.404, 1.829,  5.387
-183.679, 73.374, 1.832,  5.404
-183.678, 73.343, 1.835,  5.421
-183.677, 73.312, 1.838,  5.438
-183.676, 73.282, 1.841,  5.455
-183.675, 73.251, 1.845,  5.472
-183.674, 73.220, 1.848,  5.489
-183.673, 73.189, 1.851,  5.506
-183.671, 73.159, 1.854,  5.523
-183.670, 73.128, 1.857,  5.540
-183.669, 73.097, 1.861,  5.557
-183.668, 73.066, 1.864,  5.574
-183.667, 73.034, 1.867,  5.591
-183.666, 73.003, 1.870,  5.608
-183.665, 72.972, 1.874,  5.625
-183.664, 72.941, 1.877,  5.642
-183.663, 72.910, 1.880,  5.659
-183.661, 72.878, 1.883,  5.676
-183.660, 72.847, 1.887,  5.693
-183.659, 72.815, 1.890,  5.710
-183.658, 72.784, 1.893,  5.727
-183.657, 72.752, 1.896,  5.744
-183.656, 72.720, 1.900,  5.761
-183.655, 72.689, 1.903,  5.778
-183.653, 72.657, 1.906,  5.795
-183.652, 72.625, 1.909,  5.812
-183.651, 72.593, 1.913,  5.829
-183.650, 72.561, 1.916,  5.846
-183.649, 72.529, 1.919,  5.863
-183.647, 72.497, 1.923,  5.880
-183.646, 72.465, 1.926,  5.897
-183.645, 72.433, 1.929,  5.914
-183.644, 72.401, 1.933,  5.931
-183.642, 72.369, 1.936,  5.948
-183.641, 72.337, 1.939,  5.965
-183.640, 72.304, 1.943,  5.982
-183.639, 72.272, 1.946,  5.999
-183.637, 72.239, 1.949,  6.016
-183.636, 72.207, 1.952,  6.033
-183.635, 72.174, 1.956,  6.050
-183.633, 72.142, 1.959,  6.067
-183.632, 72.109, 1.963,  6.084
-183.631, 72.076, 1.966,  6.101
-183.629, 72.043, 1.969,  6.118
-183.628, 72.011, 1.973,  6.135
-183.627, 71.978, 1.976,  6.152
-183.625, 71.945, 1.979,  6.169
-183.624, 71.912, 1.983,  6.186
-183.623, 71.879, 1.986,  6.203
-183.621, 71.845, 1.990,  6.220
-183.620, 71.812, 1.993,  6.237
-183.618, 71.779, 1.996,  6.254
-183.617, 71.746, 2.000,  6.271
-183.616, 71.712, 2.003,  6.288
-183.614, 71.679, 2.006,  6.305
-183.613, 71.645, 2.010,  6.322
-183.611, 71.612, 2.013,  6.339
-183.610, 71.578, 2.017,  6.356
-183.609, 71.545, 2.020,  6.373
-183.607, 71.511, 2.024,  6.390
-183.606, 71.477, 2.027,  6.407
-183.604, 71.443, 2.030,  6.424
-183.603, 71.410, 2.034,  6.441
-183.601, 71.376, 2.037,  6.458
-183.600, 71.342, 2.041,  6.475
-183.598, 71.308, 2.044,  6.492
-183.597, 71.274, 2.048,  6.509
-183.595, 71.239, 2.051,  6.526
-183.594, 71.205, 2.055,  6.543
-183.592, 71.171, 2.058,  6.560
-183.590, 71.137, 2.062,  6.577
-183.589, 71.102, 2.065,  6.594
-183.587, 71.068, 2.069,  6.611
-183.586, 71.033, 2.072,  6.628
-183.584, 70.999, 2.076,  6.645
-183.582, 70.964, 2.079,  6.662
-183.581, 70.929, 2.083,  6.679
-183.579, 70.895, 2.086,  6.696
-183.578, 70.860, 2.090,  6.713
-183.576, 70.825, 2.093,  6.730
-183.574, 70.790, 2.097,  6.747
-183.573, 70.755, 2.100,  6.764
-183.571, 70.720, 2.104,  6.781
-183.569, 70.685, 2.107,  6.798
-183.568, 70.650, 2.111,  6.815
-183.566, 70.615, 2.115,  6.832
-183.564, 70.579, 2.118,  6.849
-183.563, 70.544, 2.122,  6.866
-183.561, 70.509, 2.125,  6.883
-183.559, 70.473, 2.129,  6.900
-183.557, 70.438, 2.132,  6.917
-183.556, 70.402, 2.136,  6.934
-183.554, 70.367, 2.140,  6.951
-183.552, 70.331, 2.143,  6.968
-183.550, 70.295, 2.147,  6.985
-183.549, 70.259, 2.150,  7.002
-183.547, 70.224, 2.154,  7.019
-183.545, 70.188, 2.158,  7.036
-183.543, 70.152, 2.161,  7.053
-183.541, 70.116, 2.165,  7.070
-183.540, 70.080, 2.168,  7.087
-183.538, 70.043, 2.172,  7.104
-183.536, 70.007, 2.176,  7.121
-183.534, 69.971, 2.179,  7.138
-183.532, 69.935, 2.183,  7.155
-183.530, 69.898, 2.187,  7.172
-183.528, 69.862, 2.190,  7.189
-183.526, 69.825, 2.194,  7.206
-183.524, 69.789, 2.198,  7.223
-183.523, 69.752, 2.201,  7.240
-183.521, 69.715, 2.205,  7.257
-183.519, 69.679, 2.209,  7.274
-183.517, 69.642, 2.212,  7.291
-183.515, 69.605, 2.216,  7.308
-183.513, 69.568, 2.220,  7.325
-183.511, 69.531, 2.223,  7.342
-183.509, 69.494, 2.227,  7.359
-183.507, 69.457, 2.231,  7.376
-183.505, 69.420, 2.235,  7.393
-183.503, 69.382, 2.238,  7.410
-183.501, 69.345, 2.242,  7.427
-183.499, 69.308, 2.246,  7.444
-183.497, 69.270, 2.249,  7.461
-183.495, 69.233, 2.253,  7.478
-183.493, 69.195, 2.257,  7.495
-183.490, 69.157, 2.261,  7.512
-183.488, 69.120, 2.264,  7.529
-183.486, 69.082, 2.268,  7.546
-183.484, 69.044, 2.272,  7.563
-183.482, 69.006, 2.276,  7.580
-183.480, 68.968, 2.279,  7.597
-183.477, 68.930, 2.283,  7.614
-183.475, 68.892, 2.287,  7.631
-183.473, 68.854, 2.291,  7.648
-183.471, 68.816, 2.294,  7.665
-183.469, 68.778, 2.298,  7.682
-183.467, 68.740, 2.302,  7.699
-183.464, 68.701, 2.306,  7.716
-183.462, 68.663, 2.310,  7.733
-183.460, 68.624, 2.313,  7.750
-183.458, 68.586, 2.317,  7.767
-183.455, 68.547, 2.321,  7.784
-183.453, 68.508, 2.325,  7.801
-183.451, 68.470, 2.329,  7.818
-183.448, 68.431, 2.332,  7.835
-183.446, 68.392, 2.336,  7.852
-183.444, 68.353, 2.340,  7.869
-183.441, 68.314, 2.344,  7.886
-183.439, 68.275, 2.348,  7.903
-183.437, 68.236, 2.352,  7.920
-183.434, 68.197, 2.355,  7.937
-183.432, 68.157, 2.359,  7.954
-183.430, 68.118, 2.363,  7.971
-183.427, 68.079, 2.367,  7.988
-183.425, 68.039, 2.371,  8.005
-183.422, 68.000, 2.375,  8.022
-183.420, 67.960, 2.379,  8.039
-183.417, 67.921, 2.382,  8.056
-183.415, 67.881, 2.386,  8.073
-183.412, 67.841, 2.390,  8.090
-183.410, 67.801, 2.394,  8.107
-183.407, 67.761, 2.398,  8.124
-183.405, 67.722, 2.402,  8.141
-183.402, 67.682, 2.406,  8.158
-183.400, 67.641, 2.410,  8.175
-183.397, 67.601, 2.414,  8.192
-183.394, 67.561, 2.418,  8.209
-183.392, 67.521, 2.422,  8.226
-183.389, 67.480, 2.426,  8.243
-183.387, 67.440, 2.430,  8.260
-183.384, 67.400, 2.434,  8.277
-183.381, 67.359, 2.438,  8.294
-183.379, 67.318, 2.442,  8.311
-183.376, 67.278, 2.446,  8.328
-183.373, 67.237, 2.450,  8.345
-183.371, 67.196, 2.454,  8.362
-183.368, 67.155, 2.458,  8.379
-183.365, 67.114, 2.462,  8.396
-183.363, 67.073, 2.466,  8.413
-183.360, 67.032, 2.470,  8.430
-183.357, 66.991, 2.474,  8.447
-183.354, 66.950, 2.478,  8.464
-183.351, 66.909, 2.482,  8.481
-183.349, 66.867, 2.486,  8.498
-183.346, 66.826, 2.490,  8.515
-183.343, 66.785, 2.494,  8.532
-183.340, 66.743, 2.498,  8.549
-183.337, 66.701, 2.502,  8.566
-183.334, 66.660, 2.506,  8.583
-183.331, 66.618, 2.510,  8.600
-183.329, 66.576, 2.514,  8.617
-183.326, 66.534, 2.518,  8.634
-183.323, 66.492, 2.523,  8.651
-183.320, 66.450, 2.527,  8.668
-183.317, 66.408, 2.531,  8.685
-183.314, 66.366, 2.535,  8.702
-183.311, 66.324, 2.539,  8.719
